CoID,CoName,Description,CountryID,IntGICSID,ExtGICSID,CoTypeID,StatusID,InclusionDID
7716,Brigade Enterprises Limited,"Brigade Enterprises Limited (BEL) is carrying on business of real estate development. As of March 31, 2011, the Company’s subsidiaries included Tandem Allied Services Private Limited, which is carrying on the business of realty, property management services and related financial services; Brigade Hospitality Services Limited (BHSL), which is carrying on the business of running and managing clubs, serviced apartments and convention centers; Brigade Estates and Projects Private Limited, which is carrying on the business of real estate development; Brigade Tetrarch Private Limited, which is carrying on business in the field of sports related activities; Brigade Properties Private Limited, which is carrying on the business of real estate development; Brigade Infrastructure and Power Private Limited, which is carrying on the business of power generation and infrastructure development, and WTC Trades and Projects Private Limited.",9,233,233,0,15,
7717,Allied Digital Services Ltd,"Allied Digital Services Limited (Allied Digital) is an India-based company. Allied Digital is an information technology (IT) infrastructure management and technical support services outsourcing with a focus on providing IT solutions. Allied Digital has operations across 132 locations in India, 52 locations in United States. The Company has two segments: Solutions and Infrastructure Management Services. It supports its customers from nation-wide networks of sales and service offices in India, United States and Australia. The Company’s services and solutions include infrastructure management services, remote management services, managed security services, integrated solutions, networking, communication solutions, enterprise technology solutions, and enterprise application services. Allied Digital’s hybrid infrastructure management services (IMS) provides both onsite and offsite technology services. Its subsidiaries include Allied Digital Services, LLC and Digicomp Complete Solutions Ltd.",9,238,238,0,13,8060
7718,Blue Dart Express Ltd,Blue Dart Express Ltd,9,141,141,0,15,
7719,Aban Offshore Ltd,Aban Offshore Ltd,9,104,104,0,15,
7720,Dhanlaxmi Bank Ltd,"Dhanlaxmi Bank Limited is a banking company engaged in providing a range of banking and financial services, including commercial banking and treasury operations. It operates in four segments: treasury operations, corporate/wholesale banking, retail banking and other banking business operations. The treasury operation segment includes the investment portfolio of the Bank. The corporate/wholesale banking segment includes all advances to trusts, partnership firms, companies and statutory bodies, which are not included under the retail banking segment. Its exposure upto five crores to individuals, Hindu undivided families, partnership firm, trust, private limited, companies, public limited companies and co-operative societies or to a small business is covered under retail banking. The other banking business operations includes all other banking operations not covered under treasury, wholesale banking and retail banking segments",9,209,209,0,13,
7721,Sangetsu Co Ltd,"SANGETSU CO., LTD. is a company mainly engaged in the sale of interior and exterior decorating products. Along with its subsidiaries, the Company operates in three business segments. The Interior segment sells wall covering materials, curtains and flooring materials, among others. The Exterior segment sells doors, fences, terraces and others. The Others segment sells downlights, Z-lights and other lighting apparatus. As of March 31, 2013, the Company had four subsidiaries.",3,154,154,0,13,
7722,Tata Elxsi Ltd,Tata Elxsi Ltd,9,241,241,0,15,
7723,Fortis Healthcare India Ltd,"Fortis Healthcare (India) Ltd, formerly Fortis Healthcare Limited, is one of the operators in tertiary care healthcare delivery market. It is engaged in healthcare services. Its projects include Shalimar Bagh hospital, Fortis International Institute of Bio Medical Science, Kolkata Project and Mulund Expansion Project. During the fiscal year ended June 30, 2010, it acquired Greenfield Hospitals division of Wockhardt Hospitals Ltd. comprises 10 hospitals in metro cities of Mumbai, Bengaluru and Kolkata. With the acquisition, it has its presence across India with a network of 48 hospitals and an installed bed capacity of 7700 beds. On May 12, 2011, it acquired 74.59% interest in Super Religare Laboratories Limited. In November 2011, the Company announced the launch of two hospitals, in Hyderabad and Agra.",9,202,202,0,15,
7724,Mahindra Lifespace Developers Ltd,"Mahindra Lifespace Developers Limited (Mahindra Lifespaces) is a real estate development company in India. Mahindra Lifespaces, along with its subsidiary companies, focuses on the development of residential projects and large format integrated infrastructure developments, such as business cities, industrial parks and special economic zones (SEZs). The Company operates in two business segments: Projects, Project Management and Development activities, and Operating of commercial complexes. Mahindra Lifespaces’ residential project operations span all aspects of real estate development from identification and acquisition of land to conceptualization, execution and marketing of the projects. During the fiscal year ended March 31, 2011 (fiscal 2011), the Company completed two of its projects: Mahindra Chloris in Faridabad in the National Capital Region and Phase III of Mahindra Royale in Pimpri, Pune. During 2011, the Company discontinued its Business Centers segment.",9,235,235,0,15,
7725,Oriental Hotels Ltd,Oriental Hotels Ltd,9,164,164,0,15,
7726,Itc Ltd,Itc Ltd,9,195,195,0,15,
7727,Cox & Kings Ltd,"Cox & Kings Limited provides various travel and tourism solutions for individuals and group leisure travelers primarily in India, the United Kingdom, Australia, Japan, Dubai, and the United States. Its solutions include air and cruise ticketing services; hotel reservations services; in-transit arrangements; local sightseeing services; car rental services; visa processing services; passport and medical insurance assistance, and other destination management services; and travel related foreign exchange facilities; outbound and inbound travel services; and corporate travel services; car/coach/railway bookings; and travel insurance services. The company was formerly known as Cox and Kings (India) Limited and changed its name to Cox & Kings Limited in July 2010. Cox & Kings Limited was founded in 1758 and is based in Mumbai, India.",9,164,164,0,15,
7728,Ptc India Ltd,Ptc India Ltd,9,263,263,0,15,
7729,Mahindra & Mahindra Limited,Mahindra & Mahindra Limited,9,151,151,0,15,
7730,Gujarat Ambuja Exports Ltd,"Gujarat Ambuja Exports Limited is engaged in agro-processing. The Company operates in five segments: Cotton, Maize, Agro, Wind and Others. It is engaged in manufacturing and exports of various agro-based products. The core activity of the Company includes corn processing activities. The Company has also investment in power generation through windmills and non conventional source of energy. It has a total investment in eight wind turbines with total capacity of 8.45 megawatts. The Company’s products include cotton yarn, deoiled cakes, edible oil, vanaspati ghee, bakery shortening, starch and derivatives, wheat flour, cattle feed, soya lecithin, defatted soya flour, full fat soya flour, soya flakes, Indian soyabean meal, Indian soyabean hulls, rapeseed meal deoiled extraction and rapeseed lecithin. The Maize processing segment has two plants one is located at Himatnagar in the State of Gujarat and another is located at Uttrakhand",9,192,192,0,15,
7731,Vijaya Bank,Vijaya Bank,9,208,208,0,13,
7732,Gujarat Nre Coke Ltd,Gujarat Nre Coke Ltd,9,120,120,0,15,
7733,Cadila Healthcare Ltd,Cadila Healthcare Ltd,9,206,206,0,15,
7734,Uttam Galva Steels Ltd,Uttam Galva Steels Ltd,9,123,123,0,15,
7735,Sterling Resources Ltd,Sterling Resources Ltd,4,107,107,0,15,6469
7736,Veeco Instruments Inc,Veeco Instruments Inc,1,254,254,0,15,
7737,Venoco Inc,Venoco Inc,1,107,107,0,18,6469
7738,Viasat Inc,Viasat Inc,1,244,244,0,15,6469
7739,Virginia Commerce Bancorp Inc,Virginia Commerce Bancorp Inc,1,209,209,0,15,
7740,Vistaprint Nv,Vistaprint Nv,1,176,176,0,18,
7741,Vocus Inc,Vocus Inc,1,237,237,0,15,
7742,Volcano Corp,Volcano Corp,1,198,198,0,15,
7743,Volterra Semiconductor Corp,Volterra Semiconductor Corp,1,255,255,0,15,
7744,RevettMining Co Inc,RevettMining Co Inc,1,120,120,0,15,6469
7745,Sun Tv Network Ltd,Sun Tv Network Ltd,9,170,170,0,15,
7746,MVL Ltd,"MVL Limited is an India-based company. The Company is engaged in real estate projects development. The Company had various projects, which included MVL Coral, India Business Centre, Rivercity, MVL 100 villas and MVL Indihomes. MVL Coral is an integrated residential complex located at Bhiwadi, Rajasthan. India Business Centre is a business complex in Gurgaon. Rivercity is a township at Yamuna Nagar, Haryana packed with lifestyle features. MVL 100 villas is a gated development located in Gurgaon. MVL Indihomes is a two BHK budget home. MVL Developers Ltd. is the Company’s wholly owned subsidiary.",9,235,235,0,15,
7747,Great Offshore Ltd,Great Offshore Ltd,9,105,105,0,15,
7748,Zensar Technologies Ltd,Zensar Technologies Ltd,9,240,240,0,15,
7749,Aarti Industries Limited,"Aarti Industries Limited (Aarti) is an India-based company engaged in manufacturing of dyes, pigments, pharmaceuticals, agrochemicals and rubber chemicals. Aarti primarily produces Benzene-based basic and intermediate chemicals in India. The Company operates in four segments: Basic Chemicals, Specialty Chemicals, Agro Chemicals and Pharmaceuticals. Aarti has 16 manufacturing units spread across Gujarat and Maharashtra and also has a research and development facility. The Company’s products include para nitro chloro benzene (PNCB), ortho nitro chloro benzene (ONCB), para dichloro benzene (PDCB), ortho dichloro benzene (ODCB), nitro benzene, alkylated anilines and toluidines, chloro phenols, fluoro compounds and bulk drug intermediates. The Company operates in United States of America, Europe, Japan and India.",9,115,115,0,15,8068
